event_id,date,t,ticker,sector,close
E1,2023-11-14,-40,XLE,Energy,38.7812385559082
E1,2023-11-15,-39,XLE,Energy,38.70803451538086
E1,2023-11-16,-38,XLE,Energy,37.95307922363281
E1,2023-11-17,-37,XLE,Energy,38.74920654296875
E1,2023-11-20,-36,XLE,Energy,38.80411148071289
E1,2023-11-21,-35,XLE,Energy,38.71718215942383
E1,2023-11-22,-34,XLE,Energy,38.69887924194336
E1,2023-11-24,-33,XLE,Energy,38.8590202331543
E1,2023-11-27,-32,XLE,Energy,38.72175598144531
E1,2023-11-28,-31,XLE,Energy,38.73090362548828
E1,2023-11-29,-30,XLE,Energy,38.442657470703125
E1,2023-11-30,-29,XLE,Energy,38.69887924194336
E1,2023-12-01,-28,XLE,Energy,38.90019607543945
E1,2023-12-04,-27,XLE,Energy,38.72175598144531
E1,2023-12-05,-26,XLE,Energy,38.04458999633789
E1,2023-12-06,-25,XLE,Energy,37.47724151611328
E1,2023-12-07,-24,XLE,Energy,37.22101974487305
E1,2023-12-08,-23,XLE,Energy,37.623653411865234
E1,2023-12-11,-22,XLE,Energy,37.66941452026367
E1,2023-12-12,-21,XLE,Energy,37.15238952636719
E1,2023-12-13,-20,XLE,Energy,37.66941452026367
E1,2023-12-14,-19,XLE,Energy,38.77665710449219
E1,2023-12-15,-18,XLE,Energy,38.57076644897461
E1,2023-12-18,-17,XLE,Energy,38.885799407958984
E1,2023-12-19,-16,XLE,Energy,39.35236358642578
E1,2023-12-20,-15,XLE,Energy,38.98743438720703
E1,2023-12-21,-14,XLE,Energy,39.13987350463867
E1,2023-12-22,-13,XLE,Energy,39.25535583496094
E1,2023-12-26,-12,XLE,Energy,39.59257125854492
E1,2023-12-27,-11,XLE,Energy,39.41703414916992
E1,2023-12-28,-10,XLE,Energy,38.8165168762207
E1,2023-12-29,-9,XLE,Energy,38.72874450683594
E1,2024-01-02,-8,XLE,Energy,39.14448547363281
E1,2024-01-03,-7,XLE,Energy,39.78196334838867
E1,2024-01-04,-6,XLE,Energy,39.08443832397461
E1,2024-01-05,-5,XLE,Energy,39.11677169799805
E1,2024-01-08,-4,XLE,Energy,38.664066314697266
E1,2024-01-09,-3,XLE,Energy,38.04507827758789
E1,2024-01-10,-2,XLE,Energy,37.67091751098633
E1,2024-01-11,-1,XLE,Energy,37.767921447753906
E1,2024-01-12,0,XLE,Energy,38.19289779663086
E1,2024-01-16,1,XLE,Energy,37.28288269042969
E1,2024-01-17,2,XLE,Energy,36.973388671875
E1,2024-01-18,3,XLE,Energy,36.9133415222168
E1,2024-01-19,4,XLE,Energy,37.0334358215332
E1,2024-01-22,5,XLE,Energy,37.172027587890625
E1,2024-01-23,6,XLE,Energy,37.25054931640625
E1,2024-01-24,7,XLE,Energy,37.78178024291992
E1,2024-01-25,8,XLE,Energy,38.631736755371094
E1,2024-01-26,9,XLE,Energy,38.918148040771484
E1,2024-01-29,10,XLE,Energy,38.86271286010742
E1,2023-10-03,-70,XOM,Energy,104.95926666259766
E1,2023-10-04,-69,XOM,Energy,101.03563690185547
E1,2023-10-05,-68,XOM,Energy,98.76119995117188
E1,2023-10-06,-67,XOM,Energy,97.11201477050781
E1,2023-10-09,-66,XOM,Energy,100.51008605957031
E1,2023-10-10,-65,XOM,Energy,100.08419036865234
E1,2023-10-11,-64,XOM,Energy,96.49583435058594
E1,2023-10-12,-63,XOM,Energy,96.47770690917969
E1,2023-10-13,-62,XOM,Energy,99.55862426757812
E1,2023-10-16,-61,XOM,Energy,99.631103515625
E1,2023-10-17,-60,XOM,Energy,100.93595886230469
E1,2023-10-18,-59,XOM,Energy,102.34956359863281
E1,2023-10-19,-58,XOM,Energy,102.4129867553711
E1,2023-10-20,-57,XOM,Energy,100.65505981445312
E1,2023-10-23,-56,XOM,Energy,99.17803192138672
E1,2023-10-24,-55,XOM,Energy,98.21751403808594
E1,2023-10-25,-54,XOM,Energy,98.39873504638672
E1,2023-10-26,-53,XOM,Energy,97.50164794921875
E1,2023-10-27,-52,XOM,Energy,95.6440658569336
E1,2023-10-30,-51,XOM,Energy,95.94307708740234
E1,2023-10-31,-50,XOM,Energy,95.9158935546875
E1,2023-11-01,-49,XOM,Energy,95.72560119628906
E1,2023-11-02,-48,XOM,Energy,98.86994934082031
E1,2023-11-03,-47,XOM,Energy,97.66476440429688
E1,2023-11-06,-46,XOM,Energy,95.93402862548828
E1,2023-11-07,-45,XOM,Energy,94.4298095703125
E1,2023-11-08,-44,XOM,Energy,93.26993560791016
E1,2023-11-09,-43,XOM,Energy,93.29713439941406
E1,2023-11-10,-42,XOM,Energy,94.01297760009766
E1,2023-11-13,-41,XOM,Energy,95.00067901611328
E1,2023-11-14,-40,XOM,Energy,95.36646270751953
E1,2023-11-15,-39,XOM,Energy,94.79036712646484
E1,2023-11-16,-38,XOM,Energy,93.69303894042969
E1,2023-11-17,-37,XOM,Energy,95.97914123535156
E1,2023-11-20,-36,XOM,Energy,95.55850219726562
E1,2023-11-21,-35,XOM,Energy,95.52191162109375
E1,2023-11-22,-34,XOM,Energy,95.11042022705078
E1,2023-11-24,-33,XOM,Energy,95.62250518798828
E1,2023-11-27,-32,XOM,Energy,95.06471252441406
E1,2023-11-28,-31,XOM,Energy,95.00984191894531
E1,2023-11-29,-30,XOM,Energy,93.58330535888672
E1,2023-11-30,-29,XOM,Energy,93.94908142089844
E1,2023-12-01,-28,XOM,Energy,94.1777114868164
E1,2023-12-04,-27,XOM,Energy,93.66561889648438
E1,2023-12-05,-26,XOM,Energy,91.84589385986328
E1,2023-12-06,-25,XOM,Energy,90.62969970703125
E1,2023-12-07,-24,XOM,Energy,89.99873352050781
E1,2023-12-08,-23,XOM,Energy,91.03204345703125
E1,2023-12-11,-22,XOM,Energy,91.09606170654297
E1,2023-12-12,-21,XOM,Energy,89.66039276123047
E1,2023-12-13,-20,XOM,Energy,90.45594024658203
E1,2023-12-14,-19,XOM,Energy,92.88835144042969
E1,2023-12-15,-18,XOM,Energy,92.26653289794922
E1,2023-12-18,-17,XOM,Energy,92.95235443115234
E1,2023-12-19,-16,XOM,Energy,94.1777114868164
E1,2023-12-20,-15,XOM,Energy,92.60487365722656
E1,2023-12-21,-14,XOM,Energy,93.02552032470703
E1,2023-12-22,-13,XOM,Energy,93.19012451171875
E1,2023-12-26,-12,XOM,Energy,93.40043640136719
E1,2023-12-27,-11,XOM,Energy,92.96150970458984
E1,2023-12-28,-10,XOM,Energy,91.6172866821289
E1,2023-12-29,-9,XOM,Energy,91.42524719238281
E1,2024-01-02,-8,XOM,Energy,93.60161590576172
E1,2024-01-03,-7,XOM,Energy,94.38801574707031
E1,2024-01-04,-6,XOM,Energy,93.56502532958984
E1,2024-01-05,-5,XOM,Energy,93.8484878540039
E1,2024-01-08,-4,XOM,Energy,92.2848129272461
E1,2024-01-09,-3,XOM,Energy,91.14176940917969
E1,2024-01-10,-2,XOM,Energy,90.2456283569336
E1,2024-01-11,-1,XOM,Energy,90.22733306884766
E1,2024-01-12,0,XOM,Energy,91.39781188964844
E1,2024-01-16,1,XOM,Energy,89.33119201660156
E1,2024-01-17,2,XOM,Energy,88.68193054199219
E1,2024-01-18,3,XOM,Energy,88.5173568725586
E1,2024-01-19,4,XOM,Energy,88.65451049804688
E1,2024-01-22,5,XOM,Energy,88.53563690185547
E1,2024-01-23,6,XOM,Energy,89.53236389160156
E1,2024-01-24,7,XOM,Energy,91.0777587890625
E1,2024-01-25,8,XOM,Energy,93.39128875732422
E1,2024-01-26,9,XOM,Energy,94.18683624267578
E1,2024-01-29,10,XOM,Energy,94.30571746826172
E1,2023-10-03,-70,ITA,Defense,101.85200500488281
E1,2023-10-04,-69,ITA,Defense,101.41134643554688
E1,2023-10-05,-68,ITA,Defense,101.01963806152344
E1,2023-10-06,-67,ITA,Defense,101.93033599853516
E1,2023-10-09,-66,ITA,Defense,106.46427154541016
E1,2023-10-10,-65,ITA,Defense,107.22809600830078
E1,2023-10-11,-64,ITA,Defense,107.8744125366211
E1,2023-10-12,-63,ITA,Defense,106.55240631103516
E1,2023-10-13,-62,ITA,Defense,106.40552520751953
E1,2023-10-16,-61,ITA,Defense,107.06163024902344
E1,2023-10-17,-60,ITA,Defense,107.38478088378906
E1,2023-10-18,-59,ITA,Defense,107.04202270507812
E1,2023-10-19,-58,ITA,Defense,106.00402069091797
E1,2023-10-20,-57,ITA,Defense,104.6624526977539
E1,2023-10-23,-56,ITA,Defense,104.59390258789062
E1,2023-10-24,-55,ITA,Defense,105.690673828125
E1,2023-10-25,-54,ITA,Defense,105.49481964111328
E1,2023-10-26,-53,ITA,Defense,105.80817413330078
E1,2023-10-27,-52,ITA,Defense,105.02478790283203
E1,2023-10-30,-51,ITA,Defense,105.48503875732422
E1,2023-10-31,-50,ITA,Defense,107.58064270019531
E1,2023-11-01,-49,ITA,Defense,108.27588653564453
E1,2023-11-02,-48,ITA,Defense,110.489013671875
E1,2023-11-03,-47,ITA,Defense,111.06675720214844
E1,2023-11-06,-46,ITA,Defense,110.77300262451172
E1,2023-11-07,-45,ITA,Defense,110.57714080810547
E1,2023-11-08,-44,ITA,Defense,110.42045593261719
E1,2023-11-09,-43,ITA,Defense,110.43024444580078
E1,2023-11-10,-42,ITA,Defense,111.59556579589844
E1,2023-11-13,-41,ITA,Defense,112.8979721069336
E1,2023-11-14,-40,ITA,Defense,113.76950073242188
E1,2023-11-15,-39,ITA,Defense,113.75970458984375
E1,2023-11-16,-38,ITA,Defense,113.27008056640625
E1,2023-11-17,-37,ITA,Defense,113.34842681884766
E1,2023-11-20,-36,ITA,Defense,114.59207153320312
E1,2023-11-21,-35,ITA,Defense,114.72917938232422
E1,2023-11-22,-34,ITA,Defense,115.51256561279297
E1,2023-11-24,-33,ITA,Defense,116.03157806396484
E1,2023-11-27,-32,ITA,Defense,115.41464233398438
E1,2023-11-28,-31,ITA,Defense,115.47339630126953
E1,2023-11-29,-30,ITA,Defense,115.35588836669922
E1,2023-11-30,-29,ITA,Defense,117.37315368652344
E1,2023-12-01,-28,ITA,Defense,118.76368713378906
E1,2023-12-04,-27,ITA,Defense,119.7037582397461
E1,2023-12-05,-26,ITA,Defense,118.66576385498047
E1,2023-12-06,-25,ITA,Defense,119.05746459960938
E1,2023-12-07,-24,ITA,Defense,118.83223724365234
E1,2023-12-08,-23,ITA,Defense,119.7429428100586
E1,2023-12-11,-22,ITA,Defense,120.90825653076172
E1,2023-12-12,-21,ITA,Defense,121.21182250976562
E1,2023-12-13,-20,ITA,Defense,122.98424530029297
E1,2023-12-14,-19,ITA,Defense,122.25961303710938
E1,2023-12-15,-18,ITA,Defense,122.31837463378906
E1,2023-12-18,-17,ITA,Defense,122.5436019897461
E1,2023-12-19,-16,ITA,Defense,123.83621215820312
E1,2023-12-20,-15,ITA,Defense,121.85426330566406
E1,2023-12-21,-14,ITA,Defense,123.0235824584961
E1,2023-12-22,-13,ITA,Defense,123.73106384277344
E1,2023-12-26,-12,ITA,Defense,124.39924621582031
E1,2023-12-27,-11,ITA,Defense,124.47785949707031
E1,2023-12-28,-10,ITA,Defense,124.4090805053711
E1,2023-12-29,-9,ITA,Defense,124.39924621582031
E1,2024-01-02,-8,ITA,Defense,123.2594223022461
E1,2024-01-03,-7,ITA,Defense,121.57913208007812
E1,2024-01-04,-6,ITA,Defense,121.5693130493164
E1,2024-01-05,-5,ITA,Defense,121.6872329711914
E1,2024-01-08,-4,ITA,Defense,120.30174255371094
E1,2024-01-09,-3,ITA,Defense,119.35842895507812
E1,2024-01-10,-2,ITA,Defense,120.13469696044922
E1,2024-01-11,-1,ITA,Defense,119.35842895507812
E1,2024-01-12,0,ITA,Defense,120.21331787109375
E1,2024-01-16,1,ITA,Defense,117.22615051269531
E1,2024-01-17,2,ITA,Defense,117.24579620361328
E1,2024-01-18,3,ITA,Defense,119.10294342041016
E1,2024-01-19,4,ITA,Defense,119.59424591064453
E1,2024-01-22,5,ITA,Defense,120.04625701904297
E1,2024-01-23,6,ITA,Defense,120.30174255371094
E1,2024-01-24,7,ITA,Defense,120.63581085205078
E1,2024-01-25,8,ITA,Defense,119.5549545288086
E1,2024-01-26,9,ITA,Defense,119.91851806640625
E1,2024-01-29,10,ITA,Defense,120.13469696044922
E1,2023-10-03,-70,LMT,Defense,372.8022155761719
E1,2023-10-04,-69,LMT,Defense,370.4942626953125
E1,2023-10-05,-68,LMT,Defense,366.8200988769531
E1,2023-10-06,-67,LMT,Defense,369.9403991699219
E1,2023-10-09,-66,LMT,Defense,402.9897766113281
E1,2023-10-10,-65,LMT,Defense,401.66961669921875
E1,2023-10-11,-64,LMT,Defense,403.10052490234375
E1,2023-10-12,-63,LMT,Defense,400.783447265625
E1,2023-10-13,-62,LMT,Defense,407.17169189453125
E1,2023-10-16,-61,LMT,Defense,406.5716857910156
E1,2023-10-17,-60,LMT,Defense,407.2363586425781
E1,2023-10-18,-59,LMT,Defense,411.7967529296875
E1,2023-10-19,-58,LMT,Defense,414.6678161621094
E1,2023-10-20,-57,LMT,Defense,410.0427551269531
E1,2023-10-23,-56,LMT,Defense,411.8798522949219
E1,2023-10-24,-55,LMT,Defense,407.02398681640625
E1,2023-10-25,-54,LMT,Defense,413.2923278808594
E1,2023-10-26,-53,LMT,Defense,411.70440673828125
E1,2023-10-27,-52,LMT,Defense,409.32269287109375
E1,2023-10-30,-51,LMT,Defense,411.5844421386719
E1,2023-10-31,-50,LMT,Defense,419.7082824707031
E1,2023-11-01,-49,LMT,Defense,417.6219787597656
E1,2023-11-02,-48,LMT,Defense,422.8470764160156
E1,2023-11-03,-47,LMT,Defense,418.5081481933594
E1,2023-11-06,-46,LMT,Defense,416.4956970214844
E1,2023-11-07,-45,LMT,Defense,415.5633239746094
E1,2023-11-08,-44,LMT,Defense,410.4951171875
E1,2023-11-09,-43,LMT,Defense,408.4641418457031
E1,2023-11-10,-42,LMT,Defense,410.6889953613281
E1,2023-11-13,-41,LMT,Defense,410.836669921875
E1,2023-11-14,-40,LMT,Defense,410.0888977050781
E1,2023-11-15,-39,LMT,Defense,410.938232421875
E1,2023-11-16,-38,LMT,Defense,411.3536682128906
E1,2023-11-17,-37,LMT,Defense,410.5135498046875
E1,2023-11-20,-36,LMT,Defense,409.7104187011719
E1,2023-11-21,-35,LMT,Defense,413.71697998046875
E1,2023-11-22,-34,LMT,Defense,415.7940979003906
E1,2023-11-24,-33,LMT,Defense,417.2803955078125
E1,2023-11-27,-32,LMT,Defense,411.2613220214844
E1,2023-11-28,-31,LMT,Defense,413.8277282714844
E1,2023-11-29,-30,LMT,Defense,410.8182373046875
E1,2023-11-30,-29,LMT,Defense,416.31298828125
E1,2023-12-01,-28,LMT,Defense,417.8377990722656
E1,2023-12-04,-27,LMT,Defense,419.02789306640625
E1,2023-12-05,-26,LMT,Defense,414.8905334472656
E1,2023-12-06,-25,LMT,Defense,417.8377990722656
E1,2023-12-07,-24,LMT,Defense,415.69940185546875
E1,2023-12-08,-23,LMT,Defense,416.54547119140625
E1,2023-12-11,-22,LMT,Defense,419.5578308105469
E1,2023-12-12,-21,LMT,Defense,419.9018249511719
E1,2023-12-13,-20,LMT,Defense,419.72515869140625
E1,2023-12-14,-19,LMT,Defense,413.9885559082031
E1,2023-12-15,-18,LMT,Defense,410.7717590332031
E1,2023-12-18,-17,LMT,Defense,415.51348876953125
E1,2023-12-19,-16,LMT,Defense,416.3315734863281
E1,2023-12-20,-15,LMT,Defense,411.50616455078125
E1,2023-12-21,-14,LMT,Defense,416.54547119140625
E1,2023-12-22,-13,LMT,Defense,416.7313537597656
E1,2023-12-26,-12,LMT,Defense,418.5536804199219
E1,2023-12-27,-11,LMT,Defense,417.4287414550781
